"name","app_version","date","source","component","component_version","purl","transitive"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","elasticsearch-plugin-classloader","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch/elasticsearch-plugin-classloader@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","elasticsearch-plugin-scanner","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch/elasticsearch-plugin-scanner@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","elasticsearch-preallocate","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch/elasticsearch-preallocate@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","elasticsearch-secure-sm","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch/elasticsearch-secure-sm@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","elasticsearch-ssl-config","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch/elasticsearch-ssl-config@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","elasticsearch-tdigest","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch/elasticsearch-tdigest@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","elasticsearch-x-content","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch/elasticsearch-x-content@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","aggregations","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch.plugin/aggregations@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","analysis-common","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch.plugin/analysis-common@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","apm","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch.plugin/apm@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","data-streams","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch.plugin/data-streams@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","health-shards-availability","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch.plugin/health-shards-availability@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","ingest-attachment","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch.plugin/ingest-attachment@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","ingest-common","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch.plugin/ingest-common@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","ingest-geoip","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch.plugin/ingest-geoip@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","ingest-user-agent","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch.plugin/ingest-user-agent@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","kibana","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch.plugin/kibana@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","lang-expression","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch.plugin/lang-expression@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","lang-mustache","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch.plugin/lang-mustache@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","lang-painless","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch.plugin/lang-painless@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","legacy-geo","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch.plugin/legacy-geo@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","mapper-extras","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch.plugin/mapper-extras@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","parent-join","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch.plugin/parent-join@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","percolator","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch.plugin/percolator@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","rank-eval","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch.plugin/rank-eval@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","reindex","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch.plugin/reindex@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","repository-azure","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch.plugin/repository-azure@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","repository-gcs","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch.plugin/repository-gcs@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","repository-s3","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch.plugin/repository-s3@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","repository-url","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch.plugin/repository-url@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","rest-root","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch.plugin/rest-root@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","runtime-fields-common","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch.plugin/runtime-fields-common@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","systemd","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch.plugin/systemd@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","transport-netty4","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch.plugin/transport-netty4@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","analysis-icu","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch.plugin/analysis-icu@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","analysis-kuromoji","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch.plugin/analysis-kuromoji@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","analysis-nori","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch.plugin/analysis-nori@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","analysis-phonetic","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch.plugin/analysis-phonetic@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","analysis-smartcn","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch.plugin/analysis-smartcn@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","analysis-stempel","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch.plugin/analysis-stempel@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","analysis-ukrainian","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch.plugin/analysis-ukrainian@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","discovery-azure-classic","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch.plugin/discovery-azure-classic@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","discovery-ec2","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch.plugin/discovery-ec2@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","discovery-gce","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch.plugin/discovery-gce@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","mapper-annotated-text","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch.plugin/mapper-annotated-text@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","mapper-murmur3","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch.plugin/mapper-murmur3@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","mapper-size","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch.plugin/mapper-size@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","repository-hdfs","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch.plugin/repository-hdfs@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","store-smb","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch.plugin/store-smb@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","ccs-common-rest","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch/ccs-common-rest@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","ccs-rolling-upgrade-remote-cluster","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch/ccs-rolling-upgrade-remote-cluster@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","ccs-unavailable-clusters","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch/ccs-unavailable-clusters@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","custom-rest-controller","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch/custom-rest-controller@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","evil-tests","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch/evil-tests@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","full-cluster-restart","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch/full-cluster-restart@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","logging-config","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch/logging-config@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","mixed-cluster","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch/mixed-cluster@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","multi-cluster-search","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch/multi-cluster-search@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","no-bootstrap-tests","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch/no-bootstrap-tests@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","packaging","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch/packaging@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","remote-clusters","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch/remote-clusters@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","repository-multi-version","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch/repository-multi-version@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","rolling-upgrade","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch/rolling-upgrade@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","rolling-upgrade-legacy","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch/rolling-upgrade-legacy@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","smoke-test-http","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch/smoke-test-http@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","smoke-test-ingest-disabled","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch/smoke-test-ingest-disabled@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","smoke-test-ingest-with-all-dependencies","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch/smoke-test-ingest-with-all-dependencies@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","smoke-test-multinode","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch/smoke-test-multinode@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","smoke-test-plugins","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch/smoke-test-plugins@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","stable-api","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch/stable-api@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","system-indices","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch/system-indices@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","unconfigured-node-name","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch/unconfigured-node-name@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","verify-version-constants","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch/verify-version-constants@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","external-modules","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch.test/external-modules@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","fixtures","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch.test/fixtures@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","framework","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch.test/framework@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","logger-usage","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch.test/logger-usage@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","metadata-extractor","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch.test/metadata-extractor@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","test-clusters","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch.test/test-clusters@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","x-content","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch.test/x-content@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","yaml-rest-runner","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch.test/yaml-rest-runner@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","libs","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch.plugin/libs@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","license-tools","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch.plugin/license-tools@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","plugin","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch.plugin/plugin@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","qa","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch.plugin/qa@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","rest-resources-zip","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch.plugin/rest-resources-zip@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","test","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch.plugin/test@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","darwin-aarch64-tar","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch.distribution.default/darwin-aarch64-tar@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","darwin-tar","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch.distribution.default/darwin-tar@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","integ-test-zip","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch.distribution.integ-test-zip/integ-test-zip@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","linux-aarch64-tar","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch.distribution.default/linux-aarch64-tar@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","linux-tar","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch.distribution.default/linux-tar@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","windows-zip","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch.distribution.default/windows-zip@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","bugfix","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch/bugfix@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","maintenance","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch/maintenance@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","minor","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch/minor@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","staged","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch/staged@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","cloud-docker-aarch64-export","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch/cloud-docker-aarch64-export@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","cloud-docker-export","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch/cloud-docker-export@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","cloud-ess-docker-aarch64-export","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch/cloud-ess-docker-aarch64-export@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","cloud-ess-docker-export","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch/cloud-ess-docker-export@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","docker-aarch64-export","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch/docker-aarch64-export@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","docker-export","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch/docker-export@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","ironbank-docker-aarch64-export","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch/ironbank-docker-aarch64-export@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","ironbank-docker-export","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch/ironbank-docker-export@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","ubi-docker-aarch64-export","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch/ubi-docker-aarch64-export@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","ubi-docker-export","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch/ubi-docker-export@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","aarch64-deb","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch/aarch64-deb@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","aarch64-rpm","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch/aarch64-rpm@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","deb","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch/deb@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","rpm","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch/rpm@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","ansi-console","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch/ansi-console@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","cli-launcher","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch/cli-launcher@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","geoip-cli","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch/geoip-cli@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","java-version-checker","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch/java-version-checker@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","keystore-cli","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch/keystore-cli@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","plugin-cli","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch/plugin-cli@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","server-cli","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch/server-cli@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","windows-service-cli","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch/windows-service-cli@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","jna","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch/jna@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","impl","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch/impl@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","spi","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch.plugin/spi@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","qa","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch.plugins.discovery-ec2.qa/qa@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","qa","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch.plugins.discovery-gce.qa/qa@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","hadoop-client-api","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch/hadoop-client-api@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","elasticsearch-logging","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch.qa.stable-api/elasticsearch-logging@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","elasticsearch-plugin-analysis-api","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch.qa.stable-api/elasticsearch-plugin-analysis-api@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","elasticsearch-plugin-api","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch.qa.stable-api/elasticsearch-plugin-api@8.14.0-SNAPSHOT?type=jar","false"
"Sonair","16.1","2025-06-27T09:04:56Z","cdxgen","test-apm-integration","8.14.0-SNAPSHOT","pkg:maven/org.elasticsearch.test/test-apm-integration@8.14.0-SNAPSHOT?type=jar","false"
